table_id,content_category,raw_item,canonical_item,count
1-17,음악,약악 K-pop 가쉬그룹의 퍼포먼스가 뛰어나서,K-pop 가쉬그룹의 퍼포먼스가 뛰어나서,2
1-17,음악,음 세계관 스토리텔랑이 좋아서,세계관 스토리텔랗이 좋아서,2
1-17,음악,패센뷰티 등 한국 최신 트렌드록 볼 수 있어서,패센부티 등 한국 최신 트렌드록 볼 수 있어서,2
1-17,음악,숲 온라인로바일 플렉몸올 통해 접할 수 있어서,온라인모바일 플렉품올 통해 접할 수 있어서,2
1-17,음악,다국적 멈버로 구성되어 있어서,다국적 메버로 구성되어 있어서,2
1-17,음악,수 가수 금춧과 팬 사이에 유대감이 좋아서,가쉬그룹과 팬 사이에 유대감이 좋아서,2
1-17,음악,순 패션부티 등 한국 최신 트렌드록 볼 수 있어서,패센부티 등 한국 최신 트렌드록 볼 수 있어서,2
1-17,음악,"충 가사가 전달하는 뜻의미)이 ""좋아서",가사가 전달하는 뜻의미)이 좋아서,2
1-17,음악,복 다양한 문화인종 성소수자 가치 등틀 잘 반영해서,다양한 문화인종 성소수자  가치 등틀 잘 반영해서,2
1-17,음악,음 악 세계관 스토리텔랗이 좋아서,세계관 스토리텔랗이 좋아서,2
1-17,음악,디양한 문화인종 성소수자 가치 등v 잘 반영해서,다양한 문화인종 성소수자  가치 등틀 잘 반영해서,2
1-17,음악,슈 세계관 스토리텔랗이 좋아서,세계관 스토리텔랗이 좋아서,2
1-17,음악,수 가수스출과 팬 사이에 유대감이 좋아서,가쉬그룹과 팬 사이에 유대감이 좋아서,2
1-17,음악,중 다양한 문화인종 성소수자 가치 등릎 잘 반영해서,다양한 문화인종 성소수자  가치 등틀 잘 반영해서,2
1-17,음악,복= 가사가 전달하는  뜻의미)이 좋아서,가사가 전달하는 뜻의미)이 좋아서,2
1-17,음악,복 세계관스토리텔랗이 좋아서,세계관 스토리텔랗이 좋아서,2
1-17,음악,다양한 문화인종 성소수자 가치 등지 잘 반영해서,다양한 문화인종 성소수자  가치 등틀 잘 반영해서,2
1-17,음악,복 세계관스토리텔랑이 좋아서,세계관 스토리텔랗이 좋아서,2
1-17,음악,음악 자체가 좋아세-수준이 있어서,음악 자체가 좋아세수준이 있어서,2
1-17,음악,다양한 문화인종 성소수자 가치 등률 잘 반영해서,다양한 문화인종 성소수자  가치 등틀 잘 반영해서,2
1-17,음악,수 K-pop 가쉬그룹의 퍼포스가 뛰어나서,K-pop 가쉬그룹의 퍼포먼스가 뛰어나서,2
1-17,음악,둘 가쉬그룹과 팬 사이에 유대감이 좋아서,가쉬그룹과 팬 사이에 유대감이 좋아서,2
1-17,음악,패센분티 등 한국 최신 트랜드록 볼 수 있어서,패센부티 등 한국 최신 트렌드록 볼 수 있어서,2
1-17,음악,수 K-pop 가쉬그룹의 외모나 스타일이 매력적이어서,K-pop 가쉬그룹의 외모나 스타일이 매력적이어서,2
1-17,음악,수 세계관스토리텔랗이 좋아서,세계관 스토리텔랗이 좋아서,2
1-17,음악,복 온라인모바일 플품올 통해 접할 수 있어서,온라인모바일 플렉품올 통해 접할 수 있어서,2
1-17,음악,중 가사가 전달하는 뜻의미이 좋아서,가사가 전달하는 뜻의미)이 좋아서,2
1-17,음악,순 K-pop 가쉬그룹의 인간적인 매력이 좋아서,K-pop 가쉬그룹의 인간적인 매력이 좋아서,2
1-17,음악,다양한 문회인종 성소수자 가치 등틀 잘 반영해서,다양한 문화인종 성소수자  가치 등틀 잘 반영해서,2
1-17,음악,수 온라인모바일 플렉품올 통해 접할 수 있어서,온라인모바일 플렉품올 통해 접할 수 있어서,2
1-17,음악,복= 가사가 전달하는 뛰의미이 좋아서,슈 가사가 전달하는 뛰의미이 좋아서,2
1-17,음악,가쉬그룹과 팬 사이에 유감이 좋아서,가쉬그룹과 팬 사이에 유대감이 좋아서,2
1-17,음악,둘 다양한 문화인종 성소수자 가치 등틀 잘 반영해서,다양한 문화인종 성소수자  가치 등틀 잘 반영해서,2
1-17,음악,수 가수교출과 팬 사이에 유대감이 좋아서,가쉬그룹과 팬 사이에 유대감이 좋아서,2
1-17,음악,순 K-pop 가쉬그룹의 외모나 스타일이 매력적이어서,K-pop 가쉬그룹의 외모나 스타일이 매력적이어서,2
1-17,음악,패션분티 등 한국 최신 트렌드틀 볼 수 있어서,패센부티 등 한국 최신 트렌드록 볼 수 있어서,1
1-17,음악,패센뷰티 등 한국 최신 트럭드록 볼 수 있어서,패센부티 등 한국 최신 트렌드록 볼 수 있어서,1
1-17,음악,중 가쉬그룹과 팬 사이에 유대감이 좋아서,가쉬그룹과 팬 사이에 유대감이 좋아서,1
1-17,음악,패션부티 등 한국 최신 트렌드록 볼 수 있어서,패센부티 등 한국 최신 트렌드록 볼 수 있어서,1
1-17,음악,다양한 문화인종 성소수자 가치 등v 잘 반영해서,다양한 문화인종 성소수자  가치 등틀 잘 반영해서,1
1-17,음악,중 온라인모바일_플렉품올 통해 접할 수 있어서,온라인모바일 플렉품올 통해 접할 수 있어서,1
1-17,음악,수 가사가 전달하는 뛰의미이 좋아서,슈 가사가 전달하는 뛰의미이 좋아서,1
1-17,음악,세계관스토리텔랗이 좋아서,세계관 스토리텔랗이 좋아서,1
1-17,음악,중 온라입모바일 플렉패올 통해 접할 수 있어서,온라인모바일 플렉품올 통해 접할 수 있어서,1
1-17,음악,복 다양a 문화요주 성소수자; 가치 등틀 잘 반영해서,복 다양a 문화인중 성소수자; 가치 등틀 잘 반영해서,1
1-17,음악,중 온라인모바일 플렉패올 통해 접할 수 있어서,온라인모바일 플렉품올 통해 접할 수 있어서,1
1-17,음악,복 온라인모밥일 _플렉품올 통해 접할 수 있어서,온라인모바일 플렉품올 통해 접할 수 있어서,1
1-17,출판물,한국 생활문회지 간접 경험하거나 이해할 수 있어서,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,10
1-17,출판물,캐릭터의 성격역할이 마음에 들어서,캐릭터의 성계역할이 마음에 들어서,9
1-17,출판물,인기 있는 한류 굳렌츠의 원작인 경우가 많아서,인기 있는 한류 권렌즈의 원작인 경우가 많아서,9
1-17,출판물,왼오프리인올 통해 쉽제 구매할 수 있어서,왼오프라인올 통해 쉽제 구매할 수 있어서,9
1-17,출판물,한국 생활문회름 간접 경험하거나 이해할 수 있어서,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,8
1-17,출판물,인기 있는 한류 권렌즈의 원직인 경우가 많아서,인기 있는 한류 권렌즈의 원작인 경우가 많아서,8
1-17,출판물,풀 자국의 문화 코드와 잘 맞아서,자국의 문화 코드와 잘 맞아서,8
1-17,출판물,한국의 최신 트랜드록 접할 수 있어서,한국의 최신 트렌드록 접할 수 있어서,8
1-17,출판물,좋아하는  작가라서,좋아하는 작가라서,8
1-17,출판물,캐릭터의 성격 역할이 마음에 들어서,캐릭터의 성계역할이 마음에 들어서,8
1-17,출판물,한국의 최신 트럭드록 접할 수 있어서,한국의 최신 트렌드록 접할 수 있어서,8
1-17,출판물,한국어에 대한 관심 및 학습 수요가 증기해서,한국어에 대한 관심 및 학습 수요가 증가해서,7
1-17,출판물,복 수상 작품이어세국제 문학상 등,수상 작품이어세국제 문학상 등,6
1-17,출판물,물 스토리가 좋아서,스토리가 좋아서,6
1-17,출판물,판 기타,출 기타,6
1-17,출판물,흙 한국의 최신 트렌드록 접할 수 있어서,한국의 최신 트렌드록 접할 수 있어서,5
1-17,출판물,인기 있는 한류 소렌츠의 원작인 경우가 많아서,인기 있는 한류 권렌즈의 원작인 경우가 많아서,4
1-17,출판물,풀 좋아하는 작가라서,좋아하는 작가라서,4
1-17,출판물,인기 있는 한류 굳렌의의 원작인 경우가 많아서,인기 있는 한류 권렌즈의 원작인 경우가 많아서,4
1-17,출판물,숲 한국 생활문회름 간접 경험하거나 이해할 수 있어서,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,4
1-17,출판물,다양한  소재 또는 장르름 다퀴서,다양한 소재 또는 장르름 다리서,4
1-17,출판물,출 왼오프라인올 통해 쉽제 구매할 수 있어서,왼오프라인올 통해 쉽제 구매할 수 있어서,4
1-17,출판물,흙 수상 작품이어세국제 문학상 등,수상 작품이어세국제 문학상 등,4
1-17,출판물,출 캐릭터의 성계역할이 마음에 들어서,캐릭터의 성계역할이 마음에 들어서,4
1-17,출판물,흙 캐릭터의 성격 역할이 마음에 들어서,캐릭터의 성계역할이 마음에 들어서,4
1-17,출판물,"인기 있는 한류 ,렌즈의 원작인 경우가 많아서",인기 있는 한류 권렌즈의 원작인 경우가 많아서,4
1-17,출판물,캐릭터의 성계억할이 마음에 들어서,캐릭터의 성계역할이 마음에 들어서,4
1-17,출판물,한국 생활문화틀 간접 경험하거나 이해할 수 있어서,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,4
1-17,출판물,다양한  소재 또는 장르름 다리서,다양한 소재 또는 장르름 다리서,4
1-17,출판물,"수 인기 있는 한류 ,렌즈의 원작인 경우가 많아서",인기 있는 한류 권렌즈의 원작인 경우가 많아서,4
1-17,출판물,수 수상 작품이어세국제 문학상 등,수상 작품이어세국제 문학상 등,3
1-17,출판물,출 좋아하는 작가라서,좋아하는 작가라서,2
1-17,출판물,수 다양한 소재 또는 장르름 다리서,다양한 소재 또는 장르름 다리서,2
1-17,출판물,흙 캐릭터의 성계역할이 마음에 들어서,캐릭터의 성계역할이 마음에 들어서,2
1-17,출판물,둘 왼오프라인올 통해 쉽제 구매할 수 있어서,왼오프라인올 통해 쉽제 구매할 수 있어서,2
1-17,출판물,기타,출 기타,2
1-17,출판물,출 수상 작품이어세국제 문학상 등,수상 작품이어세국제 문학상 등,2
1-17,출판물,인기 있는 한류 뉘렌즈의 원작인 경우가 많아서,인기 있는 한류 권렌즈의 원작인 경우가 많아서,2
1-17,출판물,인기 있는 한류 캠렌즈의 원작인 경우가 많아서,인기 있는 한류 권렌즈의 원작인 경우가 많아서,2
1-17,출판물,수 자국의 문화 코드와 잘 맞아서,자국의 문화 코드와 잘 맞아서,2
1-17,출판물,복 캐릭터의 성격 역할이 마음에 들어서,캐릭터의 성계역할이 마음에 들어서,2
1-17,출판물,풀 기타,출 기타,2
1-17,출판물,꽃,Q,2
1-17,출판물,출 한국의 최신 트랜드록 접할 수 있어서,한국의 최신 트렌드록 접할 수 있어서,2
1-17,출판물,인기 있는 한류 권렌의의 원작인 경우가 많아서,인기 있는 한류 권렌즈의 원작인 경우가 많아서,2
1-17,출판물,다양한 소재 또는 장르름 디리서,다양한 소재 또는 장르름 다리서,2
1-17,출판물,슈 한국의 최신 트럭드틀 접할 수 있어서,복 한국의 최신 트랜드틀 접할 수 있어서,2
1-17,출판물,둘 자국의 문화 코드와 잘 맞아서,자국의 문화 코드와 잘 맞아서,2
1-17,출판물,복 왼오프리인을 통해 쉽제 구매할 수 있어서,왼오프라인올 통해 쉽제 구매할 수 있어서,2
1-17,출판물,흙 좋아하는 작가라서,좋아하는 작가라서,2
1-17,출판물,복= 자국의 문화 코드와 잘 맞아서,자국의 문화 코드와 잘 맞아서,2
1-17,출판물,흙 한국어에 대한 관심 및 학습 수요가 증기해서,한국어에 대한 관심 및 학습 수요가 증가해서,2
1-17,출판물,복 자국의 문화 코드와 잘 맞아서,자국의 문화 코드와 잘 맞아서,2
1-17,출판물,인기 있는 한류  굳렌츠의 원작인 경우가 많아서,인기 있는 한류 권렌즈의 원작인 경우가 많아서,2
1-17,출판물,수 캐릭터의 성계없할이 마음에 들어서,캐릭터의 성계역할이 마음에 들어서,2
1-17,출판물,수 인기 있는 한류 굳렌의의 원작인 경우가 많아서,인기 있는 한류 권렌즈의 원작인 경우가 많아서,2
1-17,출판물,흙 왼오프라인올 통해 쉽제 구매할 수 있어서,왼오프라인올 통해 쉽제 구매할 수 있어서,2
1-17,출판물,슈 왼오프라인올 통해 쉽제 구매할 수 있어서,왼오프라인올 통해 쉽제 구매할 수 있어서,2
1-17,출판물,흙 한국어에 대한 관심 및 학습 수요가 증가해서,한국어에 대한 관심 및 학습 수요가 증가해서,2
1-17,출판물,(중복) 자국의 문화 코드와 잘 맞아서,자국의 문화 코드와 잘 맞아서,2
1-17,출판물,흙 왼오프리인올 통해 쉽제 구매할 수 있어서,왼오프라인올 통해 쉽제 구매할 수 있어서,2
1-17,출판물,복 한국의 최신 트렌드록 접할 수 있어서,한국의 최신 트렌드록 접할 수 있어서,2
1-17,출판물,한국의 최신 트렌드틀 접할 수 있어서,한국의 최신 트렌드록 접할 수 있어서,2
1-17,출판물,인기 있는 한류 권렌츠의 원작인 경우가 많아서,인기 있는 한류 권렌즈의 원작인 경우가 많아서,2
1-17,출판물,인기 있는 한류 존렌츠의 원작인 경우가 많아서,인기 있는 한류 권렌즈의 원작인 경우가 많아서,1
1-17,출판물,흙 다양한 소재 또는 장르름 다리서,다양한 소재 또는 장르름 다리서,1
1-17,출판물,완오프라인올 통해 쉽제 구매할 수 있어서,왼오프라인올 통해 쉽제 구매할 수 있어서,1
1-17,출판물,흙 한국의 최신 트럭드록 접할 수 있어서,한국의 최신 트렌드록 접할 수 있어서,1
1-17,출판물,(중복) 좋아하는 작가라서,좋아하는 작가라서,1
1-17,출판물,흙 한국의 최신 트렌드틀 접할 수 있어서,한국의 최신 트렌드록 접할 수 있어서,1
1-17,출판물,복 왼오프라입올_통해 슬제 구매할 수 있어서,복 왼오프라입올 통해 실계 구매할 수 있어서,1
1-17,출판물,흙 한국의 최신 트랜드틀 접할 수 있어서,복 한국의 최신 트랜드틀 접할 수 있어서,1
1-17,출판물,출 한국 생활문회틀 간접 경험하거나 이해할 수 있어서,한국 생활문회틀 간접 경험하거나 이해할 수 있어서,1
1-17,패션,디자입스타일이 좋아서,디자인스타일이 좋아서,20
1-17,패션,품질이 우수해세소재   색상  봉제  단추 등의 상태),품질이 우수해세소재   색상 봉제  단추 등의 상태),15
